date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-14:38:35,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,circle,3,10000,random,5,1.60166,0.320332,0.32146,0.0059741,1,0.313534,89734,0,40,dynamic,8503003,9684326,3240471
2025-07-09-14:38:36,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,circle,0.5,10000,random,5,0.31178,0.0623559,0.0621404,0.000521438,1,0.0630798,5221,0,40,dynamic,896974,1211337,654704
2025-07-09-14:38:36,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,circle,1,10000,random,5,0.470273,0.0940546,0.0940347,0.000750067,1,0.0939123,14950,0,40,dynamic,1225052,1727749,987595
2025-07-09-14:38:37,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,circle,2,10000,random,5,0.72711,0.145422,0.145058,0.00129769,1,0.144425,45407,0,40,dynamic,1891512,2692277,1521590
2025-07-09-14:38:38,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,circle,3,10000,random,5,0.969072,0.193814,0.194237,0.0016688,1,0.193309,89734,0,40,dynamic,2616809,3704687,2058397
2025-07-09-14:38:38,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,sphere,0.5,10000,random,5,0.159229,0.0318458,0.0316999,0.00159436,1,0.0328387,2057,0,40,dynamic,522274,588224,309257
2025-07-09-14:38:39,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,sphere,1,10000,random,5,0.479302,0.0958604,0.0959087,0.000689289,1,0.0964226,8276,0,40,dynamic,1847784,2123405,964572
2025-07-09-14:38:41,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,sphere,2,10000,random,5,1.72962,0.345923,0.346088,0.00177899,1,0.348141,32768,0,40,dynamic,6789165,7998468,3515612
2025-07-09-14:38:46,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,sphere,3,10000,random,5,3.90197,0.780393,0.781261,0.00557859,1,0.795263,71896,0,40,dynamic,13896673,16683619,7675850
2025-07-09-14:38:46,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,10000,random,5,0.10564,0.021128,0.0209775,0.000386714,1,0.021188,2057,0,40,dynamic,384953,409943,227528
2025-07-09-14:38:46,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,sphere,1,10000,random,5,0.239308,0.0478615,0.0478951,0.000242558,1,0.048243,8276,0,40,dynamic,1161739,1277744,511083
2025-07-09-14:38:47,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,sphere,2,10000,random,5,0.566061,0.113212,0.113316,0.000544757,1,0.113695,32768,0,40,dynamic,3670265,3980771,1177772
2025-07-09-14:38:48,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,sphere,3,10000,random,5,1.08231,0.216463,0.21525,0.00236831,1,0.217631,71896,0,40,dynamic,7147396,7875069,2303355
2025-07-09-14:38:48,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,10000,random,5,0.101715,0.020343,0.0202049,0.000385086,1,0.0204169,2057,0,40,dynamic,262090,334859,218027
2025-07-09-14:38:49,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,sphere,1,10000,random,5,0.222333,0.0444666,0.0443536,0.000748897,1,0.0441055,8276,0,40,dynamic,590531,797928,489901
2025-07-09-14:38:49,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,sphere,2,10000,random,5,0.457254,0.0914507,0.0915248,0.000309723,1,0.0921001,32768,0,40,dynamic,1199880,1672620,1019040
2025-07-09-14:38:50,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,sphere,3,10000,random,5,0.693556,0.138711,0.138772,0.000590822,1,0.139196,71896,0,40,dynamic,1788858,2501678,1508180
2025-07-09-14:38:50,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,square,0.5,10000,random,5,0.398813,0.0797626,0.0793885,0.000676712,1,0.07967,6323,0,40,dynamic,1453924,1723423,827649
2025-07-09-14:38:52,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,square,1,10000,random,5,0.881621,0.176324,0.175689,0.0013702,1,0.174993,18309,0,40,dynamic,3605233,4218187,1772411
2025-07-09-14:38:55,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,square,2,10000,random,5,2.51013,0.502027,0.503133,0.00275096,1,0.503564,56005,0,40,dynamic,10205604,12063371,4804973
2025-07-09-14:39:01,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,square,3,10000,random,5,5.20901,1.0418,1.04316,0.00432904,1,1.03997,111599,0,40,dynamic,17084731,20872193,9558327
2025-07-09-14:39:01,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,square,0.5,10000,random,5,0.339927,0.0679855,0.0666254,0.00239329,1,0.0708122,6323,0,40,dynamic,1250097,1490524,693205
2025-07-09-14:39:02,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,square,1,10000,random,5,0.532292,0.106458,0.106437,0.000823116,1,0.10597,18309,0,40,dynamic,2590301,2987058,1099683
2025-07-09-14:39:03,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,square,2,10000,random,5,0.996769,0.199354,0.199185,0.000711296,1,0.198355,56005,0,40,dynamic,6342510,7096080,1930700
2025-07-09-14:39:05,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,square,3,10000,random,5,1.79646,0.359292,0.358213,0.00423515,1,0.382169,111599,0,40,dynamic,10503541,11918518,3960849
2025-07-09-14:39:06,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,square,0.5,10000,random,5,0.31555,0.06311,0.0635077,0.00073583,1,0.0631428,6323,0,40,dynamic,757382,1028221,571514
2025-07-09-14:39:06,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,square,1,10000,random,5,0.46813,0.093626,0.093674,0.000522784,1,0.0926122,18309,0,40,dynamic,1240086,1746117,991342
2025-07-09-14:39:07,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,square,2,10000,random,5,0.72595,0.14519,0.145179,0.000353081,1,0.145316,56005,0,40,dynamic,1876991,2685554,1517252
2025-07-09-14:39:08,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,square,3,10000,random,5,0.988846,0.197769,0.197622,0.000432573,1,0.200313,111599,0,40,dynamic,2515395,3610137,2105707
2025-07-09-14:39:08,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,cube,0.5,10000,random,5,0.149355,0.0298709,0.0298352,0.000166582,1,0.0299043,2756,0,40,dynamic,566797,601406,310869
2025-07-09-14:39:09,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,cube,1,10000,random,5,0.481297,0.0962593,0.0960123,0.00111589,1,0.0955216,11184,0,40,dynamic,2049929,2268498,981590
2025-07-09-14:39:11,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,cube,2,10000,random,5,1.77089,0.354177,0.354008,0.00207042,1,0.354466,43668,0,40,dynamic,7699598,8867210,3707992
2025-07-09-14:39:16,LinearOctree,Point,MortonEncoder3D,10000000,neighbors,cube,3,10000,random,5,4.05822,0.811644,0.810358,0.00801024,1,0.818468,95360,0,40,dynamic,16211674,19288685,8653920
2025-07-09-14:39:16,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,10000,random,5,0.110703,0.0221406,0.0220772,0.000139899,1,0.0223638,2756,0,40,dynamic,479069,492787,253157
2025-07-09-14:39:16,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,cube,1,10000,random,5,0.255659,0.0511319,0.0512718,0.000303522,1,0.0516575,11184,0,40,dynamic,1475320,1572380,574801
2025-07-09-14:39:17,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,cube,2,10000,random,5,0.651207,0.130241,0.130242,0.00149971,1,0.130416,43668,0,40,dynamic,5144721,5664528,1495131
2025-07-09-14:39:19,LinearOctree,Point,MortonEncoder3D,10000000,neighborsPrune,cube,3,10000,random,5,1.33372,0.266744,0.267169,0.00119977,1,0.266625,95360,0,40,dynamic,9735768,10774073,3274406
2025-07-09-14:39:19,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,cube,0.5,10000,random,5,0.106911,0.0213822,0.0213602,0.000155769,1,0.0217225,2756,0,40,dynamic,291807,379492,248162
2025-07-09-14:39:19,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,cube,1,10000,random,5,0.22983,0.0459659,0.0460116,0.000250691,1,0.0459994,11184,0,40,dynamic,625707,850643,524582
2025-07-09-14:39:20,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,cube,2,10000,random,5,0.473646,0.0947292,0.0943123,0.00107836,1,0.095295,43668,0,40,dynamic,1228993,1724704,1038977
2025-07-09-14:39:21,LinearOctree,Point,MortonEncoder3D,10000000,neighborsStruct,cube,3,10000,random,5,0.723934,0.144787,0.144376,0.000621248,1,0.148051,95360,0,40,dynamic,1926059,2742900,1606308
2025-07-09-14:39:22,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,sphere,0.5,10000,random,5,0.11843,0.0236859,0.0236743,0.000185385,1,0.0245467,2057,0,40,dynamic,420299,505051,309719
2025-07-09-14:39:22,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,sphere,1,10000,random,5,0.261807,0.0523614,0.0523516,0.000198729,1,0.0529784,8276,0,40,dynamic,1101141,1317459,693566
2025-07-09-14:39:23,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,sphere,2,10000,random,5,0.598497,0.119699,0.119629,0.000542873,1,0.121056,32768,0,40,dynamic,3301406,3803578,1713651
2025-07-09-14:39:24,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,sphere,3,10000,random,5,1.02362,0.204723,0.204373,0.00125799,1,0.206312,71896,0,40,dynamic,6550452,7427289,3063987
2025-07-09-14:39:24,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,cube,0.5,10000,random,5,0.122721,0.0245443,0.0245545,0.000141317,1,0.0249773,2756,0,40,dynamic,459268,540545,334430
2025-07-09-14:39:24,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,cube,1,10000,random,5,0.280886,0.0561773,0.0561219,0.000277053,1,0.0567123,11184,0,40,dynamic,1313530,1547304,768013
2025-07-09-14:39:25,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,cube,2,10000,random,5,0.665498,0.1331,0.133142,0.000867918,1,0.136951,43668,0,40,dynamic,4149322,4687488,1956885
2025-07-09-14:39:27,UnibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,cube,3,10000,random,5,1.2062,0.24124,0.240978,0.00152854,1,0.242208,95360,0,40,dynamic,8663324,9778915,3856535
2025-07-09-14:39:30,PCLOctree,Point,MortonEncoder3D,10000000,neighborsPCLOct,sphere,0.5,10000,random,5,0.17328,0.0346559,0.0341517,0.00112501,1,0.0357056,2057,0,40,dynamic,726138,598728,436824
2025-07-09-14:39:31,PCLOctree,Point,MortonEncoder3D,10000000,neighborsPCLOct,sphere,1,10000,random,5,0.420163,0.0840326,0.0841061,0.00109622,1,0.0882966,8276,0,40,dynamic,2702392,2325802,1335510
2025-07-09-14:39:32,PCLOctree,Point,MortonEncoder3D,10000000,neighborsPCLOct,sphere,2,10000,random,5,1.38617,0.277233,0.276527,0.00274515,1,0.285588,32768,0,40,dynamic,10241998,9931349,4835272
2025-07-09-14:39:36,PCLOctree,Point,MortonEncoder3D,10000000,neighborsPCLOct,sphere,3,10000,random,5,3.05013,0.610027,0.610652,0.0049662,1,0.620828,71896,0,40,dynamic,22016542,22327625,11424831
2025-07-09-14:39:42,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,sphere,0.5,10000,random,5,0.340862,0.0681723,0.0674209,0.00136734,1,0.0682773,2057,0,40,dynamic,1631834,755750,379030
2025-07-09-14:39:43,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,sphere,1,10000,random,5,1.19228,0.238457,0.236028,0.00754516,1,0.257583,8276,0,40,dynamic,7751849,4679613,1185278
2025-07-09-14:39:49,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,sphere,2,10000,random,5,4.90504,0.981008,0.980202,0.00892058,1,0.991176,32768,0,40,dynamic,35670953,27343198,5679234
2025-07-09-14:40:03,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,sphere,3,10000,random,5,11.3766,2.27532,2.26108,0.0341031,1,2.28736,71896,0,40,dynamic,83596022,68934558,19469046
2025-07-09-14:40:05,NanoflannKDTree,Point,MortonEncoder3D,10000000,neighborsNanoflann,sphere,0.5,10000,random,5,0.15828,0.031656,0.0315969,0.00031265,1,0.0327382,2057,0,40,dynamic,668755,657503,352817
2025-07-09-14:40:06,NanoflannKDTree,Point,MortonEncoder3D,10000000,neighborsNanoflann,sphere,1,10000,random,5,0.466248,0.0932495,0.0929186,0.00123103,1,0.0956317,8276,0,40,dynamic,2468926,2572278,1024506
2025-07-09-14:40:08,NanoflannKDTree,Point,MortonEncoder3D,10000000,neighborsNanoflann,sphere,2,10000,random,5,1.74004,0.348009,0.349369,0.00284193,1,0.353959,32768,0,40,dynamic,9231708,10166684,4429983
2025-07-09-14:40:13,NanoflannKDTree,Point,MortonEncoder3D,10000000,neighborsNanoflann,sphere,3,10000,random,5,4.00417,0.800833,0.798791,0.00478311,1,0.815174,71896,0,40,dynamic,19283555,22075038,10742198
2025-07-09-14:40:18,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,circle,0.5,10000,random,5,0.766701,0.15334,0.153604,0.00330941,1,0.160086,5148,0,40,dynamic,4703572,6175306,3373575
2025-07-09-14:40:20,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,circle,1,10000,random,5,1.66429,0.332858,0.334455,0.00355433,1,0.338744,14817,0,40,dynamic,11041295,14084455,7596479
2025-07-09-14:40:25,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,circle,2,10000,random,5,4.44759,0.889519,0.890661,0.013161,1,0.915056,45183,0,40,dynamic,29438953,37586241,20435804
2025-07-09-14:40:35,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,circle,3,10000,random,5,8.34807,1.66961,1.67701,0.0123979,1,1.69091,89398,0,40,dynamic,54687883,70304664,39626889
2025-07-09-14:40:35,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,0.5,10000,random,5,0.277122,0.0554243,0.0554303,0.000139517,1,0.0563301,2063,0,40,dynamic,1965288,2451502,1482726
2025-07-09-14:40:36,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,1,10000,random,5,0.883782,0.176756,0.176874,0.000783421,1,0.17768,8296,0,40,dynamic,6622244,8174886,4613931
2025-07-09-14:40:40,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,2,10000,random,5,3.14305,0.628611,0.628598,0.000887211,1,0.632485,32827,0,40,dynamic,22915588,28799904,16479189
2025-07-09-14:40:48,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,3,10000,random,5,6.74865,1.34973,1.35049,0.00652572,1,1.36762,71947,0,40,dynamic,47085800,59790315,34185448
2025-07-09-14:40:49,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,0.5,10000,random,5,0.691668,0.138334,0.138602,0.00168727,1,0.140402,6241,0,40,dynamic,5130524,6533160,3604998
2025-07-09-14:40:51,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,1,10000,random,5,1.52212,0.304423,0.304625,0.00128404,1,0.300348,18151,0,40,dynamic,12435955,15415987,8115599
2025-07-09-14:40:56,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,2,10000,random,5,4.16727,0.833454,0.822793,0.0178845,1,0.850487,55765,0,40,dynamic,32567872,40877468,21904583
2025-07-09-14:41:05,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,3,10000,random,5,7.90471,1.58094,1.58007,0.00577688,1,1.5811,111210,0,40,dynamic,36617586,48423941,25112769
2025-07-09-14:41:06,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,0.5,10000,random,5,0.259224,0.0518448,0.0518705,9.93399e-05,1,0.0523082,2761,0,40,dynamic,1298828,1580001,852708
2025-07-09-14:41:07,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,1,10000,random,5,0.828332,0.165666,0.165715,0.000440555,1,0.167292,11199,0,40,dynamic,4574606,5636701,2767009
2025-07-09-14:41:10,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,2,10000,random,5,3.03856,0.607712,0.607607,0.00277355,1,0.613119,43695,0,40,dynamic,15313140,19457145,9739540
2025-07-09-14:41:18,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,3,10000,random,5,6.60761,1.32152,1.32381,0.00462086,1,1.3313,95296,0,40,dynamic,30718939,40188644,21029207
2025-07-09-14:41:19,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,0.5,10000,random,5,0.420914,0.0841827,0.084209,0.0013224,1,0.0845642,5148,0,40,dynamic,2384801,2843478,1335553
2025-07-09-14:41:20,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,1,10000,random,5,0.933568,0.186714,0.18693,0.000992497,1,0.187126,14817,0,40,dynamic,5734043,6711038,2981138
2025-07-09-14:41:23,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,2,10000,random,5,2.53415,0.506831,0.510885,0.00723369,1,0.506545,45183,0,40,dynamic,15629588,18572853,8201210
2025-07-09-14:41:29,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,3,10000,random,5,5.06861,1.01372,1.01564,0.00325536,1,1.00873,89398,0,40,dynamic,29893850,36060610,17180119
2025-07-09-14:41:30,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,0.5,10000,random,5,0.326923,0.0653846,0.0653818,0.000539546,1,0.0641658,5148,0,40,dynamic,2012376,2391367,1090773
2025-07-09-14:41:31,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,1,10000,random,5,0.538466,0.107693,0.107383,0.00272029,1,0.102503,14817,0,40,dynamic,4055042,4657567,1801555
2025-07-09-14:41:32,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,2,10000,random,5,0.891508,0.178302,0.177998,0.000957241,1,0.176263,45183,0,40,dynamic,9066748,10069377,2969357
2025-07-09-14:41:33,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,3,10000,random,5,1.45268,0.290536,0.291127,0.00133107,1,0.289073,89398,0,40,dynamic,14847528,16622406,5296413
2025-07-09-14:41:34,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,0.5,10000,random,5,0.3138,0.06276,0.0630131,0.00053928,1,0.0611578,5148,0,40,dynamic,1419145,1884323,1041198
2025-07-09-14:41:34,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,1,10000,random,5,0.474681,0.0949361,0.0952275,0.000533923,1,0.0941669,14817,0,40,dynamic,2084819,2847322,1598858
2025-07-09-14:41:35,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,2,10000,random,5,0.69358,0.138716,0.138559,0.000987547,1,0.139223,45183,0,40,dynamic,3081679,4263712,2428250
2025-07-09-14:41:36,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,3,10000,random,5,0.940345,0.188069,0.188134,0.000650138,1,0.187656,89398,0,40,dynamic,4191849,5790426,3248535
2025-07-09-14:41:36,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,0.5,10000,random,5,0.152609,0.0305218,0.0305121,0.00012498,1,0.030893,2063,0,40,dynamic,917051,1015943,521686
2025-07-09-14:41:37,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,1,10000,random,5,0.491,0.0981999,0.0979567,0.000790699,1,0.100407,8296,0,40,dynamic,3201067,3669370,1675002
2025-07-09-14:41:39,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,2,10000,random,5,1.74263,0.348526,0.348381,0.00239592,1,0.349464,32827,0,40,dynamic,11444237,13407650,6031131
2025-07-09-14:41:44,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,3,10000,random,5,3.77905,0.75581,0.746986,0.016179,1,0.788271,71947,0,40,dynamic,24481017,29354912,14056814
2025-07-09-14:41:44,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,10000,random,5,0.118584,0.0237167,0.0237306,3.35293e-05,1,0.0228178,2063,0,40,dynamic,634032,658428,367210
2025-07-09-14:41:44,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,10000,random,5,0.238123,0.0476246,0.0484534,0.00136748,1,0.0476929,8296,0,40,dynamic,1935207,2065608,814455
2025-07-09-14:41:45,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,10000,random,5,0.534007,0.106801,0.106409,0.000779696,1,0.106096,32827,0,40,dynamic,6130965,6541204,1887857
2025-07-09-14:41:46,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,10000,random,5,0.968357,0.193671,0.194042,0.000735626,1,0.193956,71947,0,40,dynamic,11598908,12625260,3685732
2025-07-09-14:41:46,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,0.5,10000,random,5,0.0959552,0.019191,0.0191992,6.36642e-05,1,0.0194848,2063,0,40,dynamic,457746,580332,367801
2025-07-09-14:41:46,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,1,10000,random,5,0.207492,0.0414985,0.0415161,0.000152213,1,0.041168,8296,0,40,dynamic,970707,1291032,781980
2025-07-09-14:41:47,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,2,10000,random,5,0.432226,0.0864452,0.0865886,0.000328953,1,0.0863314,32827,0,40,dynamic,1975141,2694255,1614948
2025-07-09-14:41:48,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,3,10000,random,5,0.655369,0.131074,0.131232,0.000381552,1,0.130696,71947,0,40,dynamic,2995998,4106192,2423980
2025-07-09-14:41:48,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,0.5,10000,random,5,0.372194,0.0744389,0.074501,0.000636621,1,0.074626,6241,0,40,dynamic,2527119,2940558,1308450
2025-07-09-14:41:49,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,1,10000,random,5,0.829277,0.165855,0.165946,0.000428155,1,0.164542,18151,0,40,dynamic,6007873,6910714,2890148
2025-07-09-14:41:52,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,2,10000,random,5,2.36963,0.473926,0.475217,0.00386935,1,0.46788,55765,0,40,dynamic,16812129,19847550,8495670
2025-07-09-14:41:58,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,3,10000,random,5,4.8207,0.96414,0.963129,0.00480537,1,0.962559,111210,0,40,dynamic,31757652,38721984,17705918
2025-07-09-14:41:58,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,0.5,10000,random,5,0.303355,0.060671,0.0608028,0.000537291,1,0.0597613,6241,0,40,dynamic,2149238,2504678,1110342
2025-07-09-14:41:59,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,1,10000,random,5,0.48179,0.096358,0.0962157,0.000688191,1,0.0948336,18151,0,40,dynamic,4316511,4841566,1749855
2025-07-09-14:42:00,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,2,10000,random,5,0.881699,0.17634,0.175697,0.000983237,1,0.174869,55765,0,40,dynamic,10681905,11766859,3210294
2025-07-09-14:42:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,3,10000,random,5,1.58186,0.316371,0.315431,0.00169056,1,0.315859,111210,0,40,dynamic,16863727,18882890,5984035
2025-07-09-14:42:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,0.5,10000,random,5,0.286335,0.0572669,0.0571165,0.000448614,1,0.0563489,6241,0,40,dynamic,1470328,1953325,1062155
2025-07-09-14:42:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,1,10000,random,5,0.429669,0.0859337,0.0859088,0.00109315,1,0.0847465,18151,0,40,dynamic,2081823,2831346,1595388
2025-07-09-14:42:03,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,2,10000,random,5,0.65687,0.131374,0.131183,0.000620991,1,0.130407,55765,0,40,dynamic,3140347,4348289,2445055
2025-07-09-14:42:04,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,3,10000,random,5,0.894641,0.178928,0.178761,0.000311401,1,0.178574,111210,0,40,dynamic,4190018,5844024,3355056
2025-07-09-14:42:04,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,0.5,10000,random,5,0.143592,0.0287183,0.0287367,5.96704e-05,1,0.0286714,2761,0,40,dynamic,1007951,1042154,520660
2025-07-09-14:42:05,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,1,10000,random,5,0.461359,0.0922718,0.0921751,0.000463564,1,0.0929744,11199,0,40,dynamic,3650110,4014192,1676904
2025-07-09-14:42:07,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,2,10000,random,5,1.72151,0.344302,0.345184,0.00221894,1,0.345456,43695,0,40,dynamic,13057457,14952097,6257131
2025-07-09-14:42:12,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,3,10000,random,5,3.96757,0.793513,0.794216,0.0019153,1,0.797047,95296,0,40,dynamic,26783054,31695641,14363042
2025-07-09-14:42:12,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,10000,random,5,0.1063,0.02126,0.0212083,9.18684e-05,1,0.0213715,2761,0,40,dynamic,788649,770199,396104
2025-07-09-14:42:12,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,1,10000,random,5,0.244432,0.0488865,0.0488649,0.000122646,1,0.049132,11199,0,40,dynamic,2535627,2622290,877601
2025-07-09-14:42:13,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,2,10000,random,5,0.607831,0.121566,0.121655,0.000334804,1,0.122223,43695,0,40,dynamic,7984629,8509676,2197732
2025-07-09-14:42:14,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,3,10000,random,5,1.2101,0.24202,0.241583,0.0017782,1,0.24252,95296,0,40,dynamic,14198649,15450331,4475436
2025-07-09-14:42:15,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,0.5,10000,random,5,0.102044,0.0204088,0.0203554,0.000177501,1,0.0208909,2761,0,40,dynamic,500663,633802,396033
2025-07-09-14:42:15,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,1,10000,random,5,0.216381,0.0432762,0.0432691,0.000109726,1,0.0433876,11199,0,40,dynamic,1082614,1432282,870873
2025-07-09-14:42:15,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,2,10000,random,5,0.441786,0.0883571,0.0883511,0.000182919,1,0.0884654,43695,0,40,dynamic,2063279,2821660,1681786
2025-07-09-14:42:16,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,3,10000,random,5,0.676274,0.135255,0.135203,0.000166971,1,0.135035,95296,0,40,dynamic,3109888,4283988,2534687
