date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-11-29-11:17:02,linear <Lpoint64> ,10000000,numNeighSearch,Circle,1,1000,5,0.340836,0.0681672,0.0654248,0.00622764,1
2024-11-29-11:17:02,linear <Lpoint64> ,10000000,numNeighSearch,Cube,1,1000,5,0.168265,0.0336531,0.0333872,0.00146744,1
2024-11-29-11:17:03,linear <Lpoint64> ,10000000,numNeighSearch,Square,1,1000,5,0.323693,0.0647385,0.0654895,0.00161528,1
2024-11-29-11:17:04,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,2.5,1000,5,0.770018,0.154004,0.153526,0.00374983,1
2024-11-29-11:17:05,linear <Lpoint64> ,10000000,numNeighSearch,Circle,2.5,1000,5,1.11064,0.222127,0.222376,0.00133027,1
2024-11-29-11:17:06,linear <Lpoint64> ,10000000,numNeighSearch,Cube,2.5,1000,5,0.798852,0.15977,0.160389,0.00369467,1
2024-11-29-11:17:07,linear <Lpoint64> ,10000000,numNeighSearch,Square,2.5,1000,5,1.14814,0.229628,0.228601,0.00328926,1
2024-11-29-11:17:11,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,5,1000,5,2.74981,0.549962,0.547922,0.00308836,1
2024-11-29-11:17:15,linear <Lpoint64> ,10000000,numNeighSearch,Circle,5,1000,5,3.48496,0.696993,0.681888,0.0242958,1
2024-11-29-11:17:18,linear <Lpoint64> ,10000000,numNeighSearch,Cube,5,1000,5,2.83372,0.566744,0.564532,0.00490865,1
2024-11-29-11:17:22,linear <Lpoint64> ,10000000,numNeighSearch,Square,5,1000,5,3.41331,0.682661,0.682167,0.00533281,1
2024-11-29-11:17:36,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,10,1000,5,9.26206,1.85241,1.85301,0.00743682,1
2024-11-29-11:17:48,linear <Lpoint64> ,10000000,numNeighSearch,Circle,10,1000,5,10.0952,2.01905,2.02267,0.0146781,1
2024-11-29-11:18:03,linear <Lpoint64> ,10000000,numNeighSearch,Cube,10,1000,5,12.4533,2.49067,1.90844,1.17243,1
2024-11-29-11:18:15,linear <Lpoint64> ,10000000,numNeighSearch,Square,10,1000,5,10.0675,2.01351,2.01252,0.00700073,1
2024-11-29-11:18:15,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.0689298,0.013786,0.0136167,0.000448402,1
2024-11-29-11:18:16,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.17793,0.035586,0.0354804,0.000982015,1
2024-11-29-11:18:16,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.0727741,0.0145548,0.0143308,0.00104946,1
2024-11-29-11:18:16,pointer <Lpoint64> sorted,10000000,neighSearch,Square,0.5,1000,5,0.184161,0.0368323,0.0363427,0.00112667,1
2024-11-29-11:18:16,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,1,1000,5,0.221744,0.0443488,0.0443597,0.000664231,1
2024-11-29-11:18:17,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,1,1000,5,0.47414,0.094828,0.095291,0.000876927,1
2024-11-29-11:18:17,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,1,1000,5,0.241218,0.0482436,0.0480182,0.000761495,1
2024-11-29-11:18:18,pointer <Lpoint64> sorted,10000000,neighSearch,Square,1,1000,5,0.511554,0.102311,0.102683,0.00158275,1
2024-11-29-11:18:19,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,2.5,1000,5,1.35019,0.270039,0.269001,0.00162748,1
2024-11-29-11:18:22,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,2.5,1000,5,2.05811,0.411622,0.41178,0.00406249,1
2024-11-29-11:18:24,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,2.5,1000,5,1.5383,0.307659,0.307752,0.00254806,1
2024-11-29-11:18:26,pointer <Lpoint64> sorted,10000000,neighSearch,Square,2.5,1000,5,2.26932,0.453865,0.454122,0.00361954,1
2024-11-29-11:18:32,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,5,1000,5,5.05516,1.01103,1.01249,0.00453804,1
2024-11-29-11:18:43,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,5,1000,5,6.49135,1.29827,1.29696,0.00440909,1
2024-11-29-11:18:50,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,5,1000,5,5.65657,1.13131,1.13167,0.00216249,1
2024-11-29-11:18:58,pointer <Lpoint64> sorted,10000000,neighSearch,Square,5,1000,5,6.96938,1.39388,1.39517,0.00707973,1
2024-11-29-11:19:23,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,10,1000,5,20.9838,4.19677,3.61064,1.17275,1
2024-11-29-11:19:51,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,10,1000,5,23.584,4.7168,4.13601,1.16551,1
2024-11-29-11:20:15,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,10,1000,5,20.5789,4.11577,4.07614,0.0577208,1
2024-11-29-11:20:45,pointer <Lpoint64> sorted,10000000,neighSearch,Square,10,1000,5,22.8833,4.57665,4.59152,0.0506141,1
2024-11-29-11:20:45,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0173838,0.00347675,0.00250507,0.00205552,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.0196828,0.00393657,0.00385758,0.00113089,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.0103482,0.00206965,0.00203804,0.000353568,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.0140374,0.00280749,0.00258211,0.000296596,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.015188,0.00303759,0.00289237,0.000362098,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.0371871,0.00743741,0.00784141,0.00139806,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.0275101,0.00550202,0.00488725,0.00160292,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,1,1000,5,0.0265112,0.00530224,0.00529604,0.000630287,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,0.0432506,0.00865012,0.00826757,0.00148711,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,0.0560703,0.0112141,0.0109543,0.000480114,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,2.5,1000,5,0.0392628,0.00785256,0.00757937,0.0011028,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,2.5,1000,5,0.052558,0.0105116,0.0105303,0.000967723,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,5,1000,5,0.111242,0.0222484,0.0218117,0.000641811,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,5,1000,5,0.145156,0.0290312,0.0283373,0.00160911,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,5,1000,5,0.10844,0.0216879,0.0217489,0.00116423,1
2024-11-29-11:20:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,5,1000,5,0.140498,0.0280996,0.0279216,0.000925167,1
2024-11-29-11:20:47,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,10,1000,5,0.435554,0.0871107,0.0871833,0.00238117,1
2024-11-29-11:20:48,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,10,1000,5,0.424851,0.0849703,0.0843625,0.00238886,1
2024-11-29-11:20:48,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,10,1000,5,0.422643,0.0845287,0.0834604,0.00251424,1
2024-11-29-11:20:49,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,10,1000,5,0.431582,0.0863164,0.0862341,0.00211365,1
