date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-13:27:26,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.1,29697591,sequential,1,44.2342,44.2342,44.2342,0,0,1.17874e-319,8617,0,40,dynamic
2025-06-01-13:28:20,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.1,29697591,sequential,1,53.6023,53.6023,53.6023,0,0,1.17874e-319,12822,0,40,dynamic
2025-06-01-13:28:34,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.01,29697591,sequential,1,5.06106,5.06106,5.06106,0,0,1.17864e-319,69,0,40,dynamic
2025-06-01-13:28:39,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.01,29697591,sequential,1,5.07404,5.07404,5.07404,0,0,1.17864e-319,76,0,40,dynamic
2025-06-01-13:28:56,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.05,29697591,sequential,1,16.584,16.584,16.584,0,0,1.17909e-319,2048,0,40,dynamic
2025-06-01-13:29:15,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.05,29697591,sequential,1,19.0415,19.0415,19.0415,0,0,1.17909e-319,3249,0,40,dynamic
2025-06-01-13:29:59,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.1,29697591,sequential,1,43.7862,43.7862,43.7862,0,0,1.17889e-319,8617,0,40,dynamic
2025-06-01-13:30:52,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.1,29697591,sequential,1,52.9402,52.9402,52.9402,0,0,1.17889e-319,12822,0,40,dynamic
2025-06-02-18:29:28,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.01,29697591,sequential,1,19.0876,19.0876,19.0876,0,0,0,70,0,40,dynamic
2025-06-02-18:30:20,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.05,29697591,sequential,1,51.4577,51.4577,51.4577,0,0,1.17904e-319,2047,0,40,dynamic
2025-06-02-18:33:02,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.1,29697591,sequential,1,162.745,162.745,162.745,0,0,1.17864e-319,8616,0,40,dynamic
2025-06-02-18:33:30,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.01,29697591,sequential,1,17.4303,17.4303,17.4303,0,0,1.17874e-319,70,0,40,dynamic
2025-06-02-18:34:20,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.05,29697591,sequential,1,50.0548,50.0548,50.0548,0,0,2.24743e-307,2047,0,40,dynamic
2025-06-02-18:36:19,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.1,29697591,sequential,1,118.599,118.599,118.599,0,0,2.24743e-307,8616,0,40,dynamic
2025-06-02-18:36:46,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.01,29697591,sequential,1,17.0319,17.0319,17.0319,0,0,2.24743e-307,70,0,40,dynamic
2025-06-02-18:37:36,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.05,29697591,sequential,1,49.6937,49.6937,49.6937,0,0,2.24743e-307,2047,0,40,dynamic
2025-06-02-18:39:32,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.1,29697591,sequential,1,115.656,115.656,115.656,0,0,2.24743e-307,8616,0,40,dynamic
2025-11-05-19:46:39,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.01,29697591,sequential,1,4.39547,4.39547,4.39547,0,1,4.42879,69,0,40,dynamic
2025-11-05-19:47:28,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.05,29697591,sequential,1,24.3539,24.3539,24.3539,0,1,24.4153,2048,0,40,dynamic
2025-11-05-19:50:28,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.1,29697591,sequential,1,90.4348,90.4348,90.4348,0,1,89.9937,8617,0,40,dynamic
2025-12-07-21:50:29,picoTree,PointsAoS,HilbertEncoder3D,29697591,neighborsPico,Sphere,0.01,29697591,sequential,1,3.83624,3.83624,3.83624,0,1,3.96372,69,0,40,dynamic
2025-12-07-21:51:14,picoTree,PointsAoS,HilbertEncoder3D,29697591,neighborsPico,Sphere,0.05,29697591,sequential,1,22.5419,22.5419,22.5419,0,1,22.5775,2048,0,40,dynamic
2025-12-07-21:54:06,picoTree,PointsAoS,HilbertEncoder3D,29697591,neighborsPico,Sphere,0.1,29697591,sequential,1,86.0667,86.0667,86.0667,0,1,85.9638,8617,0,40,dynamic
