date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-12:00:43,pclKD,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclKD,Sphere,0.1,10000,random,5,9.49766,1.89953,1.89543,0.00987536,1,1.87807,58397,0,40,dynamic
2025-06-01-12:01:33,pclKD,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclKD,Sphere,0.2,10000,random,5,41.3805,8.27609,8.29595,0.107797,1,8.26732,230983,0,40,dynamic
2025-06-01-12:05:04,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Circle,0.01,10000,random,5,7.40243,1.48049,1.4741,0.0236985,1,1.43049,25843,0,40,dynamic
2025-06-01-12:05:04,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Sphere,0.01,10000,random,5,0.17514,0.035028,0.035129,0.000623536,1,0.0362636,460,0,40,dynamic
2025-06-01-12:05:13,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Square,0.01,10000,random,5,7.42766,1.48553,1.4787,0.0224193,1,1.48482,28669,0,40,dynamic
2025-06-01-12:05:13,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Cube,0.01,10000,random,5,0.174833,0.0349666,0.0352763,0.000572727,1,0.0355095,506,0,40,dynamic
2025-06-01-12:06:05,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Circle,0.05,10000,random,5,43.3541,8.67082,8.70377,0.107089,1,8.73079,296234,0,40,dynamic
2025-06-01-12:06:08,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Sphere,0.05,10000,random,5,2.4118,0.482359,0.486213,0.00581951,1,0.487366,14663,0,40,dynamic
2025-06-01-12:07:00,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Square,0.05,10000,random,5,43.7745,8.75491,8.78149,0.0989504,1,8.83162,336392,0,40,dynamic
2025-06-01-12:07:03,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Cube,0.05,10000,random,5,2.4222,0.48444,0.487325,0.00716318,1,0.48918,21670,0,40,dynamic
2025-06-01-12:09:04,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Circle,0.1,10000,random,5,100.442,20.0884,20.1694,0.200013,1,20.4271,765061,0,40,dynamic
2025-06-01-12:09:15,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Sphere,0.1,10000,random,5,8.90673,1.78135,1.78509,0.026811,1,1.80042,59321,0,40,dynamic
2025-06-01-12:11:13,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Square,0.1,10000,random,5,97.5023,19.5005,19.4777,0.113392,1,20.5076,860040,0,40,dynamic
2025-06-01-12:11:23,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Cube,0.1,10000,random,5,8.59238,1.71848,1.73241,0.0294629,1,1.73405,83693,0,40,dynamic
2025-06-01-12:16:05,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Circle,0.2,10000,random,5,234.976,46.9952,47.3123,0.730037,1,47.0285,1949215,0,40,dynamic
2025-06-01-12:16:44,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Sphere,0.2,10000,random,5,32.2525,6.4505,6.48407,0.0988848,1,6.51078,234024,0,40,dynamic
2025-06-01-12:21:29,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Square,0.2,10000,random,5,237.221,47.4443,47.3856,0.492454,1,48.1396,2189463,0,40,dynamic
2025-06-01-12:22:08,ptrOct,Point,HilbertEncoder3D,429615314,neighborsPtr,Cube,0.2,10000,random,5,32.1962,6.43923,6.46703,0.0926136,1,6.48335,323295,0,40,dynamic
2025-06-01-12:22:35,linOct,Point,HilbertEncoder3D,429615314,neighbors,Circle,0.01,10000,random,5,4.02438,0.804876,0.799048,0.0118417,1,0.814267,25843,0,40,dynamic
2025-06-01-12:22:35,linOct,Point,HilbertEncoder3D,429615314,neighbors,Sphere,0.01,10000,random,5,0.0922822,0.0184564,0.0185259,0.000216537,1,0.0189795,460,0,40,dynamic
2025-06-01-12:22:40,linOct,Point,HilbertEncoder3D,429615314,neighbors,Square,0.01,10000,random,5,4.0389,0.807779,0.804256,0.0114405,1,0.805903,28669,0,40,dynamic
2025-06-01-12:22:40,linOct,Point,HilbertEncoder3D,429615314,neighbors,Cube,0.01,10000,random,5,0.0929358,0.0185872,0.0184697,0.00028996,1,0.0188197,506,0,40,dynamic
2025-06-01-12:22:44,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Circle,0.01,10000,random,5,2.94369,0.588738,0.585577,0.00784142,1,0.582163,25843,0,40,dynamic
2025-06-01-12:22:44,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Sphere,0.01,10000,random,5,0.0523533,0.0104707,0.0104805,9.32283e-05,1,0.0107134,460,0,40,dynamic
2025-06-01-12:22:48,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Square,0.01,10000,random,5,3.02961,0.605923,0.60228,0.00667981,1,0.603893,28669,0,40,dynamic
2025-06-01-12:22:48,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Cube,0.01,10000,random,5,0.0776947,0.0155389,0.0154645,0.000175827,1,0.0158224,506,0,40,dynamic
2025-06-01-12:22:51,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Circle,0.01,10000,random,5,2.56766,0.513531,0.512915,0.00561566,1,0.508354,25843,0,40,dynamic
2025-06-01-12:22:51,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Sphere,0.01,10000,random,5,0.0518363,0.0103673,0.010432,0.000126661,1,0.0104299,460,0,40,dynamic
2025-06-01-12:22:54,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Square,0.01,10000,random,5,2.58954,0.517907,0.51569,0.00606839,1,0.514964,28669,0,40,dynamic
2025-06-01-12:22:54,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Cube,0.01,10000,random,5,0.0762226,0.0152445,0.0153144,0.000213488,1,0.01524,506,0,40,dynamic
2025-06-01-12:23:22,linOct,Point,HilbertEncoder3D,429615314,neighbors,Circle,0.05,10000,random,5,23.4505,4.6901,4.69096,0.0577403,1,4.71831,296234,0,40,dynamic
2025-06-01-12:23:24,linOct,Point,HilbertEncoder3D,429615314,neighbors,Sphere,0.05,10000,random,5,1.24117,0.248235,0.249548,0.0038261,1,0.25153,14663,0,40,dynamic
2025-06-01-12:23:52,linOct,Point,HilbertEncoder3D,429615314,neighbors,Square,0.05,10000,random,5,23.8798,4.77596,4.77439,0.0642528,1,4.83689,336392,0,40,dynamic
